name,season,o_rapm,d_rapm,total_rapm,my_o_rapm,my_d_rapm,my_total_rapm,poss,games
Tobias Harris,2017,-0.28010784194397,0.7159234900798,-0.99603133202377,42.071708213558765,33.66348313168379,8.408225081874974,5070,48
Tobias Harris,2017,-0.28010784194397,0.7159234900798,-0.99603133202377,42.071708213558765,33.66348313168379,8.408225081874974,5070,48
Tobias Harris,2017,-0.28010784194397,0.7159234900798,-0.99603133202377,42.071708213558765,33.66348313168379,8.408225081874974,5070,48
Tobias Harris,2017,-0.28010784194397,0.7159234900798,-0.99603133202377,42.071708213558765,33.66348313168379,8.408225081874974,5070,48
Tobias Harris,2017,-0.28010784194397,0.7159234900798,-0.99603133202377,42.071708213558765,33.66348313168379,8.408225081874974,5070,48
Tobias Harris,2017,-0.28010784194397,0.7159234900798,-0.99603133202377,42.071708213558765,33.66348313168379,8.408225081874974,5070,32
Tobias Harris,2017,-0.28010784194397,0.7159234900798,-0.99603133202377,42.071708213558765,33.66348313168379,8.408225081874974,5070,32
Tobias Harris,2017,-0.28010784194397,0.7159234900798,-0.99603133202377,42.071708213558765,33.66348313168379,8.408225081874974,5070,32
Tobias Harris,2017,-0.28010784194397,0.7159234900798,-0.99603133202377,42.071708213558765,33.66348313168379,8.408225081874974,5070,32
Tobias Harris,2017,-0.28010784194397,0.7159234900798,-0.99603133202377,42.071708213558765,33.66348313168379,8.408225081874974,5070,32
Tobias Harris,2017,-0.28010784194397,0.7159234900798,-0.99603133202377,42.071708213558765,33.66348313168379,8.408225081874974,5070,32
Tobias Harris,2017,-0.28010784194397,0.7159234900798,-0.99603133202377,42.071708213558765,33.66348313168379,8.408225081874974,5070,32
Tobias Harris,2017,-0.28010784194397,0.7159234900798,-0.99603133202377,42.071708213558765,33.66348313168379,8.408225081874974,5070,32
Sam Dekker,2017,1.01856104294782,1.43358917584505,-0.41502813289723006,1.12592486725911,44.31874864788724,-43.19282378062813,2920,71
Markieff Morris,2017,0.30424596339221,-1.62373078176569,1.9279767451579,-52.05647378689113,-21.80261748106053,-30.253856305830602,4809,73
Jrue Holiday,2017,0.55129175816822,-1.23684727539876,1.78813903356698,127.10308871247646,-100.24897003466128,227.35205874713773,4461,81
Andre Roberson,2017,-0.5626731084658501,-2.61518072085708,2.0525076123912296,-157.6026146715492,-148.82538202803656,-8.777232643512633,4828,39
Alec Burks,2017,-0.59993029002749,1.9166035374877,-2.51653382751519,-101.395061343653,100.02453924658768,-201.4196005902407,1266,61
Tyler Zeller,2017,-1.3316127296128,0.3319164879407,-1.6635292175535,-49.55659216930765,-58.376862034696295,8.820269865388646,1053,24
Tyler Zeller,2017,-1.3316127296128,0.3319164879407,-1.6635292175535,-49.55659216930765,-58.376862034696295,8.820269865388646,1053,24
Tyler Zeller,2017,-1.3316127296128,0.3319164879407,-1.6635292175535,-49.55659216930765,-58.376862034696295,8.820269865388646,1053,42
Tyler Zeller,2017,-1.3316127296128,0.3319164879407,-1.6635292175535,-49.55659216930765,-58.376862034696295,8.820269865388646,1053,42
Zach Randolph,2017,0.86430181792058,0.12696891689033,0.7373329010302501,-103.0712017293821,125.94565633988859,-229.01685806927068,3406,59
Alex Len,2017,-3.80249020689284,0.82832204278449,-4.63081224967733,-282.51160634404494,12.79121286831526,-295.3028192123602,3184,69
Trevor Ariza,2017,-0.95286609828084,-0.19722916607142998,-0.7556369322094101,-72.99101453746832,107.84334693047764,-180.83436146794594,5779,67
Trey Lyles,2017,-1.57443270517354,0.49791397101681,-2.07234667619035,-115.51048943744627,-34.29119609518442,-81.21929334226185,2222,68
Blake Griffin,2017,1.64873566128198,0.4905494312313,1.15818623005068,9.64059238805081,-78.31770946747821,87.95830185552902,4155,33
Blake Griffin,2017,1.64873566128198,0.4905494312313,1.15818623005068,9.64059238805081,-78.31770946747821,87.95830185552902,4155,33
Blake Griffin,2017,1.64873566128198,0.4905494312313,1.15818623005068,9.64059238805081,-78.31770946747821,87.95830185552902,4155,25
Blake Griffin,2017,1.64873566128198,0.4905494312313,1.15818623005068,9.64059238805081,-78.31770946747821,87.95830185552902,4155,25
Taj Gibson,2017,-0.39226125005496,-0.07560808407149,-0.31665316598347,-25.68967173731155,-30.990580870791167,5.3009091334796175,3945,82
Clint Capela,2017,0.26315364520628,-0.30886501124405,0.57201865645033,-81.0433767904432,-110.38225606185954,29.33887927141633,3164,74
Domantas Sabonis,2017,-2.50400299486006,-0.46677226051014004,-2.03723073434992,-66.28039588228765,-30.44563423570365,-35.834761646584,3265,74
Evan Fournier,2017,-0.45828436901386005,1.09823278272501,-1.55651715173887,12.786313111945011,110.11777153443758,-97.33145842249257,4493,57
Darrell Arthur,2017,-1.94034626168328,-2.24685183124725,0.30650556956397,-132.15147283457597,-86.37406918035049,-45.77740365422548,1287,15
Carmelo Anthony,2017,3.19531229990032,3.3918836756878497,-0.1965713757875296,106.10485724136358,-1.2637333067699,107.36859054813347,5064,78
Jordan Mickey,2017,-1.54435574668423,1.58750470843549,-3.13186045511972,-145.24314883952334,137.9765983129793,-283.21974715250263,284,16
Brandon Ingram,2017,1.6174576566921,2.4204251563171097,-0.8029674996250098,2.42536709945251,74.51841965746789,-72.09305255801537,4638,59
Timofey Mozgov,2017,-2.02497142668108,-1.56465300780103,-0.4603184188800502,-252.4756492428784,-94.63557081887498,-157.84007842400342,2227,29
Kyrie Irving,2017,3.4689032406306803,3.4433322893921003,0.025570951238579998,176.00303286245537,110.82656476021428,65.17646810224109,5065,60
Tyson Chandler,2017,-0.9386499364005501,-0.37221031601251,-0.5664396203880401,-250.8988257105313,25.48456192821324,-276.3833876387445,2540,46
Tarik Black,2017,0.04321111241271,-0.82514922839449,0.8683603408072,-187.18968034954167,-261.2942177074303,74.1045373578886,2211,42
Karl-Anthony Towns,2017,3.5970665935358603,1.6065048746766402,1.9905617188592202,296.71283993523497,111.56990852547557,185.1429314097594,5964,82
Cody Zeller,2017,1.66775030361884,-1.83615793987842,3.5039082434972597,-14.0437326756711,-183.7802363352012,169.73650365953011,3406,33
Kevin Durant,2017,4.60705867455342,-0.9461860988683399,5.55324477342176,146.4210336966001,27.80069621225444,118.62033748434565,4353,68
J.J. Barea,2017,1.99054868607899,1.9371322063065102,0.053416479772479875,95.50913652017704,85.57750834635402,9.931628173823015,1457,69
Solomon Hill,2017,0.61215113994891,0.27880589900934,0.33334524093957,-22.78101625619527,-59.570764550701185,36.78974829450591,4846,12
Chandler Parsons,2017,0.84446949977492,0.58456618530169,0.25990331447323,11.44680688956068,135.0244712166909,-123.57766432713022,1293,36
Manu Ginobili,2017,1.6028315021345803,-2.45524196322694,4.05807346536152,40.51511831469661,-151.0031809348842,191.51829924958082,2591,65
Jamal Crawford,2017,0.25576819193805,1.64633285975094,-1.3905646678128898,-102.70872782890663,167.04719050827106,-269.7559183371777,4358,80
Marcin Gortat,2017,0.025921421902030003,0.16344659055895,-0.13752516865692,-110.74270098306033,33.18818851571239,-143.93088949877273,5183,82
Johnny O'Bryant III,2017,-1.60313731748652,2.40734935163615,-4.01048666912267,-169.17899440445728,20.05868159089581,-189.2376759953531,164,35
John Wall,2017,1.6802324295417,-0.26031929539887,1.94055172494057,174.5582651147886,-34.17684554376813,208.73511065855675,5824,41
Tony Parker,2017,-0.005546484366434571,2.04297898196301,-2.048525466329445,-97.90686385443864,100.36083218489438,-198.26769603933303,2951,55
Marco Belinelli,2017,-0.8220491389318499,2.56921628193662,-3.39126542086847,-44.833359473906256,58.84455709398896,-103.67791656789521,3558,28
Marco Belinelli,2017,-0.8220491389318499,2.56921628193662,-3.39126542086847,-44.833359473906256,58.84455709398896,-103.67791656789521,3558,28
Marco Belinelli,2017,-0.8220491389318499,2.56921628193662,-3.39126542086847,-44.833359473906256,58.84455709398896,-103.67791656789521,3558,52
Marco Belinelli,2017,-0.8220491389318499,2.56921628193662,-3.39126542086847,-44.833359473906256,58.84455709398896,-103.67791656789521,3558,52
Richaun Holmes,2017,0.36042864402361996,2.55901598873754,-2.19858734471392,32.90578735903847,94.76103033169656,-61.85524297265809,2439,43
Larry Nance Jr.,2017,-1.1989188110415498,-1.43294165929961,0.2340228482580602,-84.40692793112602,-161.12693589390062,76.7200079627746,2962,42
Larry Nance Jr.,2017,-1.1989188110415498,-1.43294165929961,0.2340228482580602,-84.40692793112602,-161.12693589390062,76.7200079627746,2962,42
Larry Nance Jr.,2017,-1.1989188110415498,-1.43294165929961,0.2340228482580602,-84.40692793112602,-161.12693589390062,76.7200079627746,2962,42
Larry Nance Jr.,2017,-1.1989188110415498,-1.43294165929961,0.2340228482580602,-84.40692793112602,-161.12693589390062,76.7200079627746,2962,42
Larry Nance Jr.,2017,-1.1989188110415498,-1.43294165929961,0.2340228482580602,-84.40692793112602,-161.12693589390062,76.7200079627746,2962,42
Larry Nance Jr.,2017,-1.1989188110415498,-1.43294165929961,0.2340228482580602,-84.40692793112602,-161.12693589390062,76.7200079627746,2962,42
Larry Nance Jr.,2017,-1.1989188110415498,-1.43294165929961,0.2340228482580602,-84.40692793112602,-161.12693589390062,76.7200079627746,2962,42
Larry Nance Jr.,2017,-1.1989188110415498,-1.43294165929961,0.2340228482580602,-84.40692793112602,-161.12693589390062,76.7200079627746,2962,42
Larry Nance Jr.,2017,-1.1989188110415498,-1.43294165929961,0.2340228482580602,-84.40692793112602,-161.12693589390062,76.7200079627746,2962,24
Larry Nance Jr.,2017,-1.1989188110415498,-1.43294165929961,0.2340228482580602,-84.40692793112602,-161.12693589390062,76.7200079627746,2962,24
Larry Nance Jr.,2017,-1.1989188110415498,-1.43294165929961,0.2340228482580602,-84.40692793112602,-161.12693589390062,76.7200079627746,2962,24
Larry Nance Jr.,2017,-1.1989188110415498,-1.43294165929961,0.2340228482580602,-84.40692793112602,-161.12693589390062,76.7200079627746,2962,24
Larry Nance Jr.,2017,-1.1989188110415498,-1.43294165929961,0.2340228482580602,-84.40692793112602,-161.12693589390062,76.7200079627746,2962,24
Larry Nance Jr.,2017,-1.1989188110415498,-1.43294165929961,0.2340228482580602,-84.40692793112602,-161.12693589390062,76.7200079627746,2962,24
Larry Nance Jr.,2017,-1.1989188110415498,-1.43294165929961,0.2340228482580602,-84.40692793112602,-161.12693589390062,76.7200079627746,2962,24
Larry Nance Jr.,2017,-1.1989188110415498,-1.43294165929961,0.2340228482580602,-84.40692793112602,-161.12693589390062,76.7200079627746,2962,24
Dante Cunningham,2017,-0.25429015482537,1.52211123814647,-1.77640139297184,-39.304627079125574,137.476689568265,-176.78131664739055,3320,51
Dante Cunningham,2017,-0.25429015482537,1.52211123814647,-1.77640139297184,-39.304627079125574,137.476689568265,-176.78131664739055,3320,51
Dante Cunningham,2017,-0.25429015482537,1.52211123814647,-1.77640139297184,-39.304627079125574,137.476689568265,-176.78131664739055,3320,22
Dante Cunningham,2017,-0.25429015482537,1.52211123814647,-1.77640139297184,-39.304627079125574,137.476689568265,-176.78131664739055,3320,22
Sean Kilpatrick,2017,1.03255701399801,3.5691317608968203,-2.5365747468988102,74.7389707842043,217.1236350189969,-142.3846642347926,3634,9
Sean Kilpatrick,2017,1.03255701399801,3.5691317608968203,-2.5365747468988102,74.7389707842043,217.1236350189969,-142.3846642347926,3634,9
Sean Kilpatrick,2017,1.03255701399801,3.5691317608968203,-2.5365747468988102,74.7389707842043,217.1236350189969,-142.3846642347926,3634,9
Sean Kilpatrick,2017,1.03255701399801,3.5691317608968203,-2.5365747468988102,74.7389707842043,217.1236350189969,-142.3846642347926,3634,15
Sean Kilpatrick,2017,1.03255701399801,3.5691317608968203,-2.5365747468988102,74.7389707842043,217.1236350189969,-142.3846642347926,3634,15
Sean Kilpatrick,2017,1.03255701399801,3.5691317608968203,-2.5365747468988102,74.7389707842043,217.1236350189969,-142.3846642347926,3634,15
Sean Kilpatrick,2017,1.03255701399801,3.5691317608968203,-2.5365747468988102,74.7389707842043,217.1236350189969,-142.3846642347926,3634,20
Sean Kilpatrick,2017,1.03255701399801,3.5691317608968203,-2.5365747468988102,74.7389707842043,217.1236350189969,-142.3846642347926,3634,20
Sean Kilpatrick,2017,1.03255701399801,3.5691317608968203,-2.5365747468988102,74.7389707842043,217.1236350189969,-142.3846642347926,3634,20
Mike Muscala,2017,-0.8063238132957901,0.84962765787522,-1.6559514711710102,-79.44117023815966,73.08989517766862,-152.53106541582827,2484,52
Nik Stauskas,2017,-1.03612109296796,2.00309456800894,-3.0392156609769,-34.94837306353305,-34.42526102723469,-0.5231120362983575,4442,34
LeBron James,2017,7.630906291533581,-2.2457943933037,9.876700684837282,500.45683494304376,3.51459301699941,496.94224192604435,5559,82
D.J. Augustin,2017,-2.57670253089584,2.64293639028714,-5.21963892118298,-83.44046163283718,66.74119018978801,-150.1816518226252,3010,75
Dante Exum,2017,-1.37096743076894,0.11961116740608999,-1.49057859817503,-52.11547292247158,-65.43065815199121,13.315185229519628,2348,14
Salah Mejri,2017,-0.74537443579409,-1.02537920174225,0.28000476594816004,1.64661508256743,-306.4858025717384,308.13241765430587,1671,60
Terry Rozier,2017,-2.27591994147192,0.05822605023183,-2.33414599170375,-138.6721613285829,-16.22434322257138,-122.44781810601151,2507,80
Justin Holiday,2017,-1.4890887866438,0.15505660018466,-1.6441453868284601,5.21576937669465,-57.233157339484876,62.44892671617953,3249,72
Derrick Favors,2017,0.20239338097452997,-0.44753506367963003,0.64992844465416,-43.30026027020752,-59.11670098839754,15.816440718190023,2225,77
Joffrey Lauvergne,2017,-1.89671121304288,2.48766958370983,-4.38438079675271,-155.74600376104001,131.38486656156704,-287.13087032260705,1953,50
Meyers Leonard,2017,-0.26360191756773,0.98231010505754,-1.24591202262527,48.71038677939665,57.969983147673155,-9.259596368276505,2481,31
Ben McLemore,2017,-0.9326532880818601,0.25929399447082,-1.1919472825526802,-67.47275929049523,43.2732247617541,-110.74598405224933,2317,56
Marcus Georges-Hunt,2017,-1.23784770453145,1.0291179500882601,-2.2669656546197103,-85.32364520245015,183.69431427480828,-269.01795947725844,97,30
John Henson,2017,-3.08934333998703,0.25465791659866,-3.34400125658569,-104.81972325248117,15.49417256323016,-120.31389581571133,2191,76
Lou Williams,2017,2.23177104696332,1.51631335886859,0.7154576880947301,181.08840061974206,167.59130226923168,13.497098350510385,4185,79
Malachi Richardson,2017,-1.33501402869903,-0.012123812163780001,-1.3228902165352499,-113.75676680436347,57.7315082641575,-171.48827506852098,390,23
Dorian Finney-Smith,2017,0.10897498112607999,0.97404169003608,-0.86506670891,-33.07416059593482,55.111944010611026,-88.18610460654585,3075,21
Jimmy Butler,2017,1.5533214220296,-1.85614947081434,3.40947089284394,67.38114425974308,-251.7639689838528,319.1451132435959,5588,59
DeAndre' Bembry,2017,-1.0136254244407001,0.6596166633156401,-1.67324208775634,-122.2679714234917,44.87693646902372,-167.14490789251542,728,26
Henry Ellenson,2017,-0.8167846161852701,0.42553163652269005,-1.24231625270796,-118.9211793554658,-23.17353207552929,-95.7476472799365,291,25
Dejounte Murray,2017,-0.09664102618103,0.13603479179638,-0.23267581797741,-113.64724186764663,-143.0137046002701,29.366462732623475,635,81
Khris Middleton,2017,1.52500458109247,-2.74244416575317,4.26744874684564,172.1780806125173,-11.09777150098583,183.27585211350313,1712,82
Myles Turner,2017,-1.39790404145188,0.03121640375934,-1.42912044521122,-44.012731410159674,-72.60980420376595,28.597072793606273,5042,65
Al-Farouq Aminu,2017,0.62365944380372,-2.74997669523798,3.3736361390417,-123.02139467229809,-90.28043249813588,-32.740962174162206,3520,69
Paul Millsap,2017,2.5677790211626,-1.9307264613841701,4.49850548254677,-27.746370136563396,-171.7269882622161,143.9806181256527,4765,38
Taurean Prince,2017,-2.99912028817308,-2.28500707525194,-0.71411321292114,-53.40546201971588,81.53392675221193,-134.9393887719278,1985,82
Tyler Ulis,2017,-1.6209735425322498,1.54467085964566,-3.16564440217791,-22.84874769996362,6.41707169660566,-29.26581939656928,2310,70
Shabazz Muhammad,2017,-0.60307171609786,2.84860227857744,-3.4516739946753,-209.05140536988358,90.33362935866523,-299.3850347285488,2970,11
Shabazz Muhammad,2017,-0.60307171609786,2.84860227857744,-3.4516739946753,-209.05140536988358,90.33362935866523,-299.3850347285488,2970,11
Shabazz Muhammad,2017,-0.60307171609786,2.84860227857744,-3.4516739946753,-209.05140536988358,90.33362935866523,-299.3850347285488,2970,27
Shabazz Muhammad,2017,-0.60307171609786,2.84860227857744,-3.4516739946753,-209.05140536988358,90.33362935866523,-299.3850347285488,2970,27
Justise Winslow,2017,-2.62450714730368,-1.84996057030088,-0.7745465770027999,-87.50751392938916,-188.8328788464896,101.32536491710043,1231,68
Lance Stephenson,2017,-1.8759868620914,0.8139623730264001,-2.6899492351178003,2.69630617665777,51.25320416618621,-48.55689798952844,714,82
Dennis Schroder,2017,0.55917309318332,0.94871698615633,-0.38954389297301006,122.96176937247745,122.87021212407012,0.0915572484073266,5038,67
DeMarre Carroll,2017,1.31800785869767,0.30235379654412,1.01565406215355,-18.6427449528158,-107.86826996908462,89.22552501626882,3633,73
